id;google_id;json_volume;previewlink;title;author_id;author_name;publisher;publisherdate;description;categories;pages;rating;language;image
247;aiHU91_pgFkC;https://www.googleapis.com/books/v1/volumes/aiHU91_pgFkC;http://books.google.com/books?id=aiHU91_pgFkC&printsec=frontcover&dq=H.G.Wells&hl=&cd=14&source=gbs_api;H. G. Wells' ,the Time MacHine in Terms of Victorian Class Struggle and Evolution;168;Kay Mankus;GRIN Verlag;2013-09;"Seminar paper from the year 2006 in the subject English Language and Literature Studies - Literature, grade: ""-,"" Carl von Ossietzky University of Oldenburg (Anglistik), course: Literary Utopias and Dystopias in Britain, language: English, abstract: 1. Introduction In this paper, I am going to explore the concept of evolution in H.G Well's ""The Time Machine."" This enormously successful and influential novel, first published in 1895, has been made into two movies in the twentieth century. The novel is generally credited with the concept of time travel using a vehicle which allows the user to explore the fourth dimension by going forward or backwards in time. On another level it is a critical view of the late nineteenth-century Victorian society, and an early masterpiece of dystopian writing. Historically considered, it is one of the first science fiction writings ever published. Wells himself called his work ""scientific Romance"" and the majority of reviewers at the time used the term, too. ""The Time Machine"" was later seen by literary historians as having laid the path for modern science fiction writing. Moreover, the novel utters a sharp criticism of the decadence of the bourgeoisie and provides a critical perspective on the growing gap between upper and lower class in Wells' own time. The main themes and leitmotifs are very ambiguous. The plot illustrates how a typical utopian paradise turns into a dark dystopian vision of a remote future for mankind. In the first part of my paper, the focus lies on the novel's structure as well as on the specific literary devices employed. This includes the narrative frame, interesting aspects of the narration and the protagonist, who is simply, yet amply named ""The Time Traveller"" and an overview of the extraordinary structures of time and place....";{};56;;en;http://books.google.com/books/content?id=aiHU91_pgFkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
248;fch6j8VbnHoC;https://www.googleapis.com/books/v1/volumes/fch6j8VbnHoC;http://books.google.com/books?id=fch6j8VbnHoC&dq=H.G.Wells&hl=&cd=15&source=gbs_api;Bernard Shaw and H.G. Wells;169;Bernard Shaw;Selected Correspondence of Ber;1995;Bernard Shaw and H.G. Wells are among the best-known and most controversial literary figures of the twentieth century. Both were rebelliously critical of the social and political, familial and sexual conventions and structures of their time. They shared broadly similar interests, but their lifestyles differed sharply - as did their views on many subjects, including those discussed in their correspondence: religion, socialism, science, war and world history, the theatre, the profession of authorship, and more. The letters are always forthright, often abusive and quarrelsome, sometimes suggesting that the relationship cannot last. They are also often warm, good-natured, playful, and generous - reflecting a fundamental mutual respect and similarity of outlook, however contrasting the temperament and style. The great majority of the two writers' correspondence is published here for the first time. This volumes comprises the personal correspondence of Shaw and Wells through the course of their friendship of more than forty years, and includes and introductory essay by J. Percy Smith. The letters are fully annotated, and are accompanied by information about the circumstances under which each was written, to enable the reader to follow the course of the frequently tempestuous relationship.;"{""Biography & Autobiography""}";242;;en;http://books.google.com/books/content?id=fch6j8VbnHoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
249;vifT0Hcm_4YC;https://www.googleapis.com/books/v1/volumes/vifT0Hcm_4YC;http://books.google.com/books?id=vifT0Hcm_4YC&printsec=frontcover&dq=H.G.Wells&hl=&cd=16&source=gbs_api;Anticipations of the Reaction of Mechanical and Scientific Progress Upon Human Life and Thought;161;H. G. Wells;Courier Corporation;1999-01-25;Great social critic predicted the future in this fascinating 1901 volume, a mix of shrewd, accurate speculations, and wild misses, full of stimulating ideas. Includes Wells' introduction to the 1914 edition.;{Psychology};179;;en;http://books.google.com/books/content?id=vifT0Hcm_4YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
250;4PglfbMD1awC;https://www.googleapis.com/books/v1/volumes/4PglfbMD1awC;http://books.google.com/books?id=4PglfbMD1awC&printsec=frontcover&dq=H.G.Wells&hl=&cd=17&source=gbs_api;H.G. Wells' Floor Games;161;H. G. Wells;;2004;Suggests some of the games that can be created using toy soldiers and other figurines, blocks, boards and planks, and toy trains arranged in various ways on an appropriate floor. New postscript offers biographical sketches of Wells, Margaret Lowenfeld, and Dora M. Kalff, and describes how Wells' book inspired the development of sandplay therapy.;{Psychology};128;;en;http://books.google.com/books/content?id=4PglfbMD1awC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
251;2sB2wdbhjPEC;https://www.googleapis.com/books/v1/volumes/2sB2wdbhjPEC;http://books.google.com/books?id=2sB2wdbhjPEC&printsec=frontcover&dq=H.G.Wells&hl=&cd=18&source=gbs_api;Kipps;161;H. G. Wells;The Floating Press;2012-03-01;Fans of Dickens' Great Expectations will love H.G. Wells' classic novel Kipps. This tale follows the life and rapid social ascension of a humble orphan and textile worker who discovers he is actually the heir to great wealth. Will Kipps be able to survive and thrive in the unfamiliar milieu of the ultra-affluent?;{Fiction};425;5;en;http://books.google.com/books/content?id=2sB2wdbhjPEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
252;45PG-40hv8kC;https://www.googleapis.com/books/v1/volumes/45PG-40hv8kC;http://books.google.com/books?id=45PG-40hv8kC&printsec=frontcover&dq=H.G.Wells&hl=&cd=19&source=gbs_api;The Lost World;170;Pauline Francis;Evans Brothers;2004-12-01;The 'Fast Track Classics' series presents retold, shortened versions of classic novels that are suitable for children working at Key Stage Two. The stories are retold so as to lose none of the strength and character of the originals.;"{""Children's stories""}";48;;en;http://books.google.com/books/content?id=45PG-40hv8kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
253;K2p7AgAAQBAJ;https://www.googleapis.com/books/v1/volumes/K2p7AgAAQBAJ;http://books.google.com/books?id=K2p7AgAAQBAJ&pg=PA2&dq=H.G.Wells&hl=&cd=20&source=gbs_api;Invisible Man;171;H.G. Wells;ABDO Publishing Company;2010-09-01;When a mysterious man enters the village of Iping, strange things begin to occur! Furniture moves on its own, money and food is stolen, and noises are heard in the night. Soon, the Invisible Man reveals himself! The mysterious tale is brought into shocking detail in this striking graphic novel adaptation. Graphic Planet is an imprint of Magic Wagon, a division of ABDO Group. Grades 5-8.;"{""Juvenile Fiction""}";32;4;en;http://books.google.com/books/content?id=K2p7AgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
254;YNRq8yhMYQQC;https://www.googleapis.com/books/v1/volumes/YNRq8yhMYQQC;http://books.google.com/books?id=YNRq8yhMYQQC&printsec=frontcover&dq=H.G.Wells&hl=&cd=21&source=gbs_api;A Short History of the World;161;H. G. Wells;Cosimo, Inc.;2007-11-01;"When H. G. Wells published this popular history of planet Earth in 1922, the highest off the surface humans had reached was seven miles, barely 37,000 feet; the best guess at the planet's age was merely ""more than"" 2 billion years; the beginnings of organic life on Earth were still little understood. But with all the confidence of his immense genius and wide-ranging appreciation for all things scientific, Wells presents a readable, concise survey of the state of knowledge at his time about the planet and human presence upon it. Wells asks that you read this hefty 1922 work-adapted from his two-volume Outline of History, published in 1920-""straightforwardly almost as a novel is read,"" and indeed, this story of Earth, from its very formation and the first appearance of homo sapiens through the Russian Revolution and the reconstruction after World War I, reads like the most thrilling adventure story ever told. Though it has been factually supplanted by scholarship that came after it, this remains an engaging history, a classic of science fact from one of the fathers of modern science fiction. British author HERBERT GEORGE WELLS (1866-1946) is best known for his groundbreaking science fiction novels The Time Machine (1895), The Invisible Man (1897), and The War of the Worlds (1898).";{History};476;3;en;http://books.google.com/books/content?id=YNRq8yhMYQQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
255;mR3_3vVoI1sC;https://www.googleapis.com/books/v1/volumes/mR3_3vVoI1sC;http://books.google.com/books?id=mR3_3vVoI1sC&printsec=frontcover&dq=H.G.Wells&hl=&cd=22&source=gbs_api;H. G. Wells's The Time Machine;172;John R. Hammond;Greenwood Publishing Group;2004-01-01;Provides students and general readers with a valuable introduction to one of the most important and widely read science fiction novels of all time.;"{""Literary Criticism""}";149;;en;http://books.google.com/books/content?id=mR3_3vVoI1sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
256;1HoBYmku9uQC;https://www.googleapis.com/books/v1/volumes/1HoBYmku9uQC;http://books.google.com/books?id=1HoBYmku9uQC&printsec=frontcover&dq=H.G.Wells&hl=&cd=23&source=gbs_api;The War of the Worlds;161;H. G. Wells;;1898;"The War of the Worlds is a novel written by H. G. Wells in 1898, depicting an alien invasion of the earth, and is often regarded as being the first to depict such a disaster. The book tells the story of a Martian invasion of Earth. The Martians, fleeing their own planet because its resources are depleted, invade Earth, landing in England, sweeping through the countryside, destroying or capturing everything in their path. Any effort by the humans to thwart the Martian advance is crushed; the alien invaders seem unstoppable. Since its publication, The War of the Worlds has entered pop.";{};;3.5;en;http://books.google.com/books/content?id=1HoBYmku9uQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
257;nvB3Ox-1c-oC;https://www.googleapis.com/books/v1/volumes/nvB3Ox-1c-oC;http://books.google.com/books?id=nvB3Ox-1c-oC&printsec=frontcover&dq=H.G.Wells&hl=&cd=24&source=gbs_api;Three Prophetic Novels of H. G. Wells;159;Herbert George Wells;Courier Corporation;1960;"Three late-nineteenth-century novels--""When the sleeper wakes,"" ""A story of the days to come,"" and ""The time machine""--in which Wells expressed his ideas about the future of mankind";{Fiction};335;;en;http://books.google.com/books/content?id=nvB3Ox-1c-oC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
258;yaL7mq8bJt8C;https://www.googleapis.com/books/v1/volumes/yaL7mq8bJt8C;http://books.google.com/books?id=yaL7mq8bJt8C&printsec=frontcover&dq=H.G.Wells&hl=&cd=25&source=gbs_api;Crux Ansata;161;H. G. Wells;Book Tree;2000-01;;{Religion};160;3.5;en;http://books.google.com/books/content?id=yaL7mq8bJt8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
259;ffDlzTzR1Y8C;https://www.googleapis.com/books/v1/volumes/ffDlzTzR1Y8C;http://books.google.com/books?id=ffDlzTzR1Y8C&printsec=frontcover&dq=H.G.Wells&hl=&cd=26&source=gbs_api;War of the Worlds;171;H.G. Wells;Saddleback Educational Publ;2011-01-01;Timeless Classics--designed for the struggling reader and adapted to retain the integrity of the original classic. These classics will grab a student's attention from the first page. Included are eight pages of end-of-book activities to enhance the reading experience.Victorian England is riding high. People are so prosperous and smug they imagine themselves the masters of the universe. Then the unthinkable happens: England is attacked by Martians! Panic erupts as the countryside goes up in flames. Is there no way to stop the ghastly, machinelike creatures and their deadly heat rays?;"{""Juvenile Fiction""}";88;;en;http://books.google.com/books/content?id=ffDlzTzR1Y8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
341;6X8eAQAAMAAJ;https://www.googleapis.com/books/v1/volumes/6X8eAQAAMAAJ;http://books.google.com/books?id=6X8eAQAAMAAJ&pg=RA2-PA58&dq=Alexander+Dumas&hl=&cd=29&source=gbs_api;The Select Journal of Foreign Periodical Literature;;;;1834;;{Bibliography};;;en;http://books.google.com/books/content?id=6X8eAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
260;IgxsAwAAQBAJ;https://www.googleapis.com/books/v1/volumes/IgxsAwAAQBAJ;http://books.google.com/books?id=IgxsAwAAQBAJ&printsec=frontcover&dq=H.G.Wells&hl=&cd=27&source=gbs_api;The War of the Worlds;159;Herbert George Wells;BenBella Books;2005;14 of science fiction's greatest talents, including multi award-winning Stephen Baxter, discuss one of the genre's most important works with insightful and humorous essays. Contributions include a history of man's explorations of Mars, discussion of Wells' home environment and an explanation of why the author got one tiny, significant thing wrong in the science of his novel. Includes the complete text of the original War of the Worlds.;"{""Literary Criticism""}";292;;en;http://books.google.com/books/content?id=IgxsAwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
261;63KFMwut4P4C;https://www.googleapis.com/books/v1/volumes/63KFMwut4P4C;http://books.google.com/books?id=63KFMwut4P4C&printsec=frontcover&dq=H.G.Wells&hl=&cd=28&source=gbs_api;Star Begotten;171;H.G. Wells;Wesleyan University Press;1937;H.G. Wells’s second Martian invasion comes from within.;{Fiction};156;;en;http://books.google.com/books/content?id=63KFMwut4P4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
